time,irms,vrms,power_factor,p_apparente,p_active,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32
51,6.23,225.95,1,1411,1410,3.120281,0.000952,0.046659,0.000762,0.003618,0.000762,0.026091,0.001143,0.042851,0.000952,0.003047,0.000952,0.008761,0.000571,0.001714,0.000571,0.002857,0.000762,0.00438,0.000571,0.002095,0,0.001904,0.000381,0.000952,0,0.000571,0.000571,0.001714,0.000571,0.001143,0.000381
53,6.24,226.2,1,1407,1406,3.109668,0.001139,0.04726,0.000569,0.002278,0.000569,0.026762,0.001329,0.042895,0.000569,0.003416,0.000949,0.008731,0.000949,0.001329,0.00038,0.003227,0.000759,0.004176,0.000569,0.001329,0.00038,0.001518,0.000569,0.000949,0.000569,0.00038,0.000569,0.001708,0.000569,0.000949,0
55,6.23,225.97,1,1408,1407,3.11375,0.00095,0.046372,0.00057,0.003231,0.00076,0.026797,0.00095,0.044091,0.00038,0.003801,0.00057,0.008552,0.00095,0.00152,0.00038,0.003231,0.00076,0.004561,0.00038,0.00171,0,0.00133,0.00057,0.00076,0.00076,0.00076,0,0.00152,0.00057,0.00114,0.00057
57,6.25,226.56,1,1412,1412,3.112117,0.00133,0.045968,0.00076,0.002279,0.00057,0.027163,0.00095,0.042359,0.00076,0.003229,0.00076,0.008358,0.00076,0.00171,0,0.003799,0.00076,0.004749,0.00057,0.00133,0.00038,0.00152,0.00038,0.00076,0.00057,0.00076,0,0.00171,0.00057,0.00133,0.00038
59,6.24,226.05,1,1411,1410,3.116199,0.000951,0.046218,0.00038,0.003804,0.000761,0.026628,0.001141,0.043365,0.000761,0.003043,0.000951,0.008559,0.000571,0.001902,0.000571,0.003804,0.000761,0.004184,0.00038,0.001902,0,0.001712,0.000571,0.001141,0,0.00038,0.00038,0.001902,0.000761,0.001331,0.000761
61,6.23,225.89,1,1407,1406,3.116199,0.001331,0.045838,0.000951,0.004184,0.00038,0.026818,0.001331,0.042034,0,0.002853,0,0.008179,0.000761,0.001141,0.000571,0.003614,0.000761,0.004755,0.00038,0.001331,0.00038,0.001902,0.001141,0.001141,0.000761,0,0.000571,0.001522,0.00038,0.001141,0.00038
63,6.24,226.08,1,1406,1406,3.112117,0.00076,0.046537,0.00076,0.003799,0.00095,0.026973,0,0.042359,0.00038,0.002279,0.00095,0.007218,0.00038,0.00133,0.00057,0.003799,0.00038,0.004939,0.00057,0.00152,0,0.001899,0.00076,0.00076,0.00076,0,0.00038,0.00114,0.00057,0.00095,0.00057
65,6.24,226.14,1,1406,1405,3.108035,0.001138,0.046097,0.000948,0.003984,0.000379,0.026937,0.000948,0.041354,0.000759,0.003035,0.000948,0.007778,0.000759,0.001138,0.000948,0.003604,0.000379,0.004553,0.000569,0.001518,0.000379,0.001897,0,0.000759,0.000569,0.000379,0.000759,0.001707,0.000569,0.001328,0
67,6.24,226.32,1,1413,1412,3.114566,0.001141,0.046194,0.00076,0.004372,0.00076,0.026424,0.00057,0.041251,0.00095,0.001901,0.00095,0.006653,0.00057,0.001141,0.00057,0.003422,0.00057,0.004562,0.00057,0.001521,0.00038,0.001901,0.00057,0.00057,0.00038,0.00038,0,0.001521,0.00038,0.00076,0.00057
69,6.24,226.16,1,1409,1408,3.115382,0.001711,0.046206,0.000761,0.003423,0.00038,0.026811,0.000951,0.041262,0.000761,0.003233,0.000761,0.007035,0.000761,0.000951,0.000951,0.003803,0.00057,0.004944,0.00057,0.001331,0.000761,0.001901,0.00038,0.001141,0.00057,0.000761,0,0.002092,0.00038,0.001141,0.00057
71,6.24,226.34,1,1411,1410,3.12273,0.000381,0.046124,0.000953,0.004384,0.000381,0.025731,0.000762,0.042122,0.000953,0.002859,0.000572,0.008005,0.000762,0.000572,0.000762,0.003812,0,0.004574,0.000762,0.001144,0.000381,0.001906,0.000381,0.001144,0,0.000762,0.000572,0.001715,0.000381,0.001144,0
73,6.25,226.6,1,1411,1410,3.116199,0.001522,0.045647,0.000951,0.003424,0.00038,0.025867,0.000571,0.040893,0.000951,0.002282,0.000761,0.006847,0.000761,0.000761,0.00038,0.003994,0,0.004565,0.000571,0.001712,0.00038,0.001522,0.000761,0.000761,0.00038,0,0.000571,0.001712,0,0.001141,0
75,6.25,226.62,1,1412,1411,3.114566,0.00076,0.046574,0.00057,0.003612,0.00076,0.026614,0.00095,0.041441,0.001141,0.002851,0.00057,0.007794,0.001331,0.001331,0.00076,0.003612,0.00038,0.004372,0.00076,0.001521,0,0.001521,0,0.00076,0.00038,0.00095,0.00057,0.001331,0.00076,0.00076,0
77,6.24,226.15,1,1412,1411,3.119464,0.001523,0.046647,0.000952,0.004189,0,0.027036,0.001333,0.041316,0.000952,0.001714,0.000571,0.006854,0.000571,0.000571,0.000571,0.003427,0.000571,0.00457,0.000381,0.001523,0.000571,0.001904,0.000381,0.000762,0.000381,0.000762,0,0.001523,0,0.001142,0.000381
79,6.25,226.46,1,1417,1416,3.124363,0.001144,0.045576,0.000381,0.003814,0.000763,0.025553,0.000763,0.041381,0.000381,0.00286,0.000763,0.007246,0.000381,0.001144,0,0.003242,0.000763,0.004577,0,0.001716,0.000763,0.001907,0.000381,0.000763,0.000572,0.000572,0.000953,0.001144,0.000381,0.000381,0.000572
81,6.25,226.4,1,1413,1413,3.125996,0.001336,0.045982,0.000954,0.00477,0.000763,0.026521,0.001145,0.041403,0.000382,0.001908,0.000954,0.007823,0.000763,0.001145,0,0.003625,0.000382,0.00477,0,0.001908,0.000572,0.001908,0.000382,0.000572,0,0,0.000382,0.001336,0.000382,0.000763,0.000382
83,6.25,226.42,1,1413,1413,3.124363,0.001144,0.047483,0.000953,0.006102,0.000953,0.025363,0.001144,0.042907,0.001144,0.00286,0.000953,0.007437,0.000763,0.001335,0.000381,0.003433,0.000763,0.004958,0.000381,0.001716,0.000572,0.001716,0.000763,0.000763,0.000381,0.000572,0.000572,0.001526,0.000381,0.000953,0.000381
85,6.25,226.52,1,1415,1414,3.123546,0.001144,0.047471,0.000381,0.00591,0.000763,0.025356,0.000953,0.042895,0.000953,0.002288,0.000763,0.007245,0.000763,0.001335,0.000381,0.003432,0.000381,0.004766,0.000381,0.001906,0.000381,0.002288,0.000381,0.000381,0.000572,0,0.000763,0.001716,0.000572,0.001144,0.000572
87,6.26,226.72,1,1418,1418,3.123546,0.000953,0.046518,0.000953,0.004957,0.000572,0.026119,0.001144,0.042705,0.000763,0.002669,0.000763,0.007054,0.000572,0.000953,0.000572,0.004004,0.000381,0.004957,0.000381,0.001144,0.000763,0.001716,0.000381,0.000572,0.000572,0,0,0.001525,0.000381,0.001144,0.000381
89,6.25,226.61,1,1418,1418,3.126812,0.000573,0.045803,0.000763,0.005344,0.000763,0.025382,0.001145,0.042559,0.000954,0.003244,0.000954,0.006489,0,0.001145,0,0.003626,0.000763,0.004389,0.000573,0.001908,0.000382,0.001908,0.000573,0.001336,0.000573,0.000382,0.000382,0.001145,0,0.000763,0.000573
91,6.26,226.76,1,1415,1414,3.123546,0.001525,0.046708,0.000381,0.004576,0.000572,0.025165,0.001335,0.042514,0.000953,0.003813,0.000763,0.007816,0.000763,0.001525,0.000763,0.003622,0,0.004957,0.000381,0.001716,0.000572,0.001906,0.000381,0.000763,0.000763,0.000953,0.000381,0.001335,0.000381,0.000763,0.000572
93,6.26,226.83,1,1412,1411,3.120281,0.001333,0.045707,0.000571,0.003809,0.000381,0.024758,0.001143,0.042089,0.000571,0.002857,0.000762,0.007047,0.000571,0.001904,0.000571,0.003618,0,0.004952,0,0.001904,0.000762,0.002095,0.000952,0.000571,0.000381,0.000952,0.000381,0.001524,0.000571,0.001143,0.001143
95,6.25,226.48,1,1414,1413,3.12273,0.001525,0.045743,0.000953,0.005337,0.000572,0.024396,0.000762,0.042503,0.000762,0.003812,0.000762,0.007624,0.000762,0.001906,0.000572,0.003431,0.000572,0.004574,0.000953,0.001906,0.000572,0.001715,0.000381,0.001144,0.000381,0.000572,0.000381,0.001334,0,0.000953,0.000762
97,6.25,226.42,1,1413,1412,3.127628,0.001145,0.045624,0.000954,0.004009,0.001145,0.024816,0.000764,0.042188,0.000764,0.002673,0.000764,0.006872,0.001145,0.001718,0.000764,0.003054,0.000764,0.004581,0.000764,0.001527,0.000382,0.0021,0.000382,0.000764,0.000382,0.000382,0,0.001527,0.000573,0.000573,0.000382
99,6.46,233.01,1,1507,1506,3.231311,0.000986,0.046545,0.000394,0.005522,0.000789,0.025639,0.000394,0.043389,0.000789,0.003747,0.000592,0.007494,0.000394,0.001381,0.000592,0.00355,0.000592,0.005128,0.000394,0.001578,0.000789,0.001775,0.000394,0.000789,0.000394,0.000592,0.000394,0.001578,0.000394,0.000789,0.000592
100,6.46,232.86,1,1501,1500,3.227229,0.000985,0.047274,0.000788,0.005712,0.000985,0.025213,0.000788,0.044516,0.000591,0.002955,0.000394,0.007879,0,0.001379,0.000788,0.003349,0.000591,0.005121,0.000591,0.001576,0.000394,0.001773,0.000591,0.000788,0.000591,0.000591,0.000788,0.001773,0.000591,0.001182,0
102,6.46,233.14,1,1504,1503,3.22478,0.001378,0.046844,0.000787,0.005708,0.000787,0.025194,0.000787,0.042908,0.00059,0.002952,0.000984,0.006298,0.000394,0.001575,0.00059,0.003936,0.000984,0.005511,0.00059,0.001378,0.000787,0.002165,0.00059,0.000984,0,0.000787,0.00059,0.001771,0,0.000787,0.000394
104,6.46,232.89,1,1501,1501,3.225596,0.000787,0.046069,0.000787,0.0063,0.000591,0.024019,0.000984,0.043903,0.000787,0.001772,0.001181,0.006694,0.000787,0.000984,0,0.003544,0.000787,0.005316,0.000394,0.001575,0.000591,0.002166,0.000394,0.000984,0.000394,0.000787,0.000591,0.001378,0.000394,0.000591,0.000591
106,6.45,232.61,1,1500,1499,3.228862,0.001774,0.047101,0.000788,0.005518,0.001182,0.025225,0.000985,0.042962,0.000394,0.002759,0.000985,0.006306,0.000591,0.000985,0.000394,0.003547,0.000394,0.005518,0,0.001577,0.000394,0.001774,0,0.000788,0.000394,0.000394,0,0.001774,0.000591,0.000985,0.000591
108,6.46,232.97,1,1506,1505,3.228046,0.000985,0.046104,0.000788,0.005517,0.000591,0.025613,0.000788,0.043542,0.000788,0.002758,0.000394,0.006699,0.000788,0.001379,0.000591,0.003349,0.000394,0.00532,0.000394,0.001773,0.000394,0.001576,0.000394,0.000985,0,0.000985,0.000788,0.001576,0.000394,0.000788,0.000591
110,6.46,232.95,1,1500,1500,3.219065,0.001179,0.046565,0.000786,0.004126,0.000982,0.025542,0.000786,0.042832,0.000786,0.002554,0.000786,0.006877,0.000786,0.001375,0.000786,0.00334,0.000589,0.005108,0,0.001179,0.000393,0.001965,0.000786,0.000786,0.000786,0.000393,0,0.001572,0,0.000982,0
112,6.45,232.8,1,1503,1502,3.22478,0.001181,0.046844,0.000787,0.005511,0.000984,0.02539,0.00059,0.042711,0.00059,0.003346,0.000787,0.007283,0.000394,0.002165,0.000394,0.003346,0.000984,0.005117,0.000394,0.001378,0.000394,0.001968,0.000394,0.000984,0.000787,0.000394,0.00059,0.001968,0,0.000787,0.000394
114,6.45,232.84,1,1504,1503,3.223147,0.001377,0.047608,0.000984,0.005902,0.000787,0.025968,0.00118,0.043476,0.000787,0.002164,0.000787,0.007672,0.00059,0.001574,0,0.003344,0.00059,0.005115,0,0.001377,0.00059,0.001967,0.000393,0.000984,0.00059,0.000393,0,0.001574,0,0.000787,0.000393
116,6.44,232.48,1,1501,1500,3.227229,0.000591,0.045895,0.000985,0.005909,0.000788,0.026001,0.000788,0.043728,0.000591,0.00197,0.000394,0.007682,0.000985,0.001773,0.000591,0.003152,0.000788,0.005515,0.000591,0.001576,0.000788,0.001773,0.000394,0.000591,0,0.000394,0.000591,0.001576,0.000394,0.000591,0
118,6.46,233.09,1,1504,1503,3.222331,0.001377,0.046415,0.00059,0.005114,0.000983,0.026158,0.00118,0.044252,0.000787,0.00236,0,0.00826,0.000787,0.001573,0.000787,0.003737,0.00059,0.00531,0.000393,0.00177,0,0.001967,0.00059,0.000983,0,0.00059,0.000393,0.001573,0,0.000787,0
120,6.46,232.85,1,1500,1499,3.220698,0.001376,0.046392,0.000786,0.005308,0.00059,0.026341,0.000786,0.04364,0.000786,0.002555,0,0.007863,0.000786,0.001573,0.000393,0.002949,0.000393,0.005308,0.000393,0.001376,0.000393,0.001769,0,0.000786,0.00059,0.000393,0.000393,0.001769,0.000786,0.000983,0
122,6.45,232.73,1,1500,1499,3.221514,0.00177,0.046994,0.00118,0.005112,0.00059,0.027134,0.001376,0.042471,0,0.002949,0.000393,0.008062,0,0.001573,0.000787,0.002949,0.000393,0.005112,0.000393,0.001376,0,0.00177,0.000393,0.001376,0.000787,0.000787,0.000787,0.001573,0,0.00118,0.000787
124,6.45,232.7,1,1499,1499,3.22478,0.000394,0.047435,0.000984,0.005314,0.000984,0.026571,0.000787,0.044089,0.00059,0.002559,0.000984,0.007676,0.000984,0.001968,0.000787,0.003149,0.000787,0.005117,0.000394,0.001378,0.000787,0.001968,0.000787,0.001181,0.00059,0.000984,0.000394,0.001968,0.00059,0.001181,0.00059
126,6.45,232.75,1,1506,1505,3.225596,0.001378,0.046856,0.000394,0.005512,0.000591,0.026184,0.001575,0.043706,0.000984,0.002953,0.000787,0.007678,0.000787,0.001772,0.001181,0.003544,0.000591,0.004725,0.000394,0.001378,0,0.001772,0.000394,0.000591,0.000591,0.000787,0,0.001378,0.000787,0.001181,0.000591
128,6.46,232.99,1,1501,1500,3.227229,0.000985,0.047274,0.000394,0.006303,0.000394,0.027576,0.000985,0.043137,0.000788,0.001379,0.000788,0.008864,0.000591,0.001379,0.000788,0.003152,0.000394,0.005121,0.000591,0.001182,0.000591,0.001379,0.000591,0.000985,0,0.000591,0.000591,0.001576,0.000394,0.001379,0.000394
130,6.46,233.01,1,1498,1497,3.219882,0.001179,0.047952,0.001179,0.005306,0.00059,0.027514,0.000983,0.042646,0.000786,0.002162,0.00059,0.007468,0.00059,0.001572,0.00059,0.003537,0.00059,0.00511,0.000393,0.001769,0.00059,0.001769,0.00059,0.000786,0,0.000393,0.00059,0.001769,0,0.001376,0.00059
132,6.46,232.86,1,1501,1501,3.22478,0.000787,0.045663,0.000984,0.005708,0,0.025784,0.00059,0.044482,0.00059,0.001771,0.000394,0.007086,0.000787,0.001378,0.000984,0.003149,0.000394,0.005314,0.000394,0.001181,0.000394,0.001771,0.000394,0.001181,0.000394,0,0.000394,0.001771,0.000394,0.000984,0.00059
134,6.45,232.61,1,1501,1500,3.223147,0.001574,0.04564,0.000984,0.005115,0.000787,0.026755,0.000984,0.044263,0.00059,0.002557,0.000787,0.007672,0.00059,0.000787,0.000787,0.003148,0.000787,0.005312,0.000393,0.001574,0.000393,0.002164,0.000393,0.000787,0.00059,0.000787,0.000787,0.001377,0,0.000984,0
136,6.45,232.8,1,1503,1502,3.223147,0.001377,0.046034,0.000787,0.005705,0.001377,0.027148,0.000984,0.044853,0.000787,0.002361,0,0.007476,0.000787,0.001574,0.00118,0.003148,0.000393,0.004918,0.000393,0.001771,0.00059,0.001967,0.000393,0.000787,0.00059,0.000787,0,0.001771,0,0.000787,0
138,6.45,232.74,1,1500,1499,3.226413,0.001575,0.046277,0.000394,0.005514,0.000788,0.027569,0.001378,0.044308,0.001182,0.003151,0.000788,0.00768,0.000788,0.001182,0.000394,0.002954,0.000394,0.004923,0,0.001378,0.000788,0.002166,0.000591,0.000788,0.000591,0.000788,0.000591,0.001772,0,0.000985,0.000788
140,6.46,232.99,1,1502,1501,3.222331,0.000787,0.046415,0.00118,0.005114,0.000787,0.027731,0.000787,0.043859,0.000787,0.00354,0.000393,0.007474,0.000787,0.001377,0.000393,0.00295,0.000983,0.005114,0,0.001377,0.000393,0.00236,0,0.000787,0.000393,0.000787,0,0.001377,0.000787,0.001377,0.000393
142,6.46,232.92,1,1502,1501,3.225596,0.002559,0.046462,0.000591,0.006694,0.000591,0.027956,0.002362,0.043509,0.000984,0.00315,0.000984,0.007875,0.000787,0.001181,0.000394,0.003347,0.000984,0.004725,0.000394,0.001772,0,0.001969,0.000591,0.000787,0,0.000394,0.000591,0.001378,0.000394,0.001181,0
144,6.45,232.78,1,1501,1500,3.22478,0.000984,0.046451,0.00059,0.005511,0.000394,0.028343,0.000787,0.044679,0.00059,0.002756,0.00059,0.007873,0.00059,0.001771,0.000787,0.003346,0,0.004724,0.000787,0.001771,0.00059,0.001968,0,0.000394,0.00059,0.000787,0.000394,0.001378,0.000394,0.000787,0.000394
146,6.45,232.7,1,1502,1501,3.22478,0.001181,0.046648,0.000787,0.006298,0.000984,0.027555,0.000984,0.043498,0.00059,0.004133,0.000787,0.00807,0.000787,0.001378,0.000984,0.003346,0.000984,0.004527,0.00059,0.001575,0.00059,0.001968,0.000394,0.00059,0,0.000787,0.00059,0.001378,0,0.001181,0.00059
148,6.46,232.94,1,1502,1501,3.222331,0.001967,0.045825,0,0.00531,0.000787,0.028518,0.000983,0.043072,0.00059,0.002753,0.000787,0.008064,0.00118,0.001377,0.000393,0.00354,0,0.004917,0.00059,0.00118,0.000393,0.002163,0.00059,0.00118,0.000393,0.000787,0.00059,0.001377,0.00059,0.00118,0.000393
150,6.45,232.67,1,1499,1498,3.221514,0.001376,0.045617,0.000787,0.005309,0.00059,0.027528,0.001573,0.043061,0.000787,0.003343,0.00059,0.007472,0,0.001966,0.000787,0.002949,0.000787,0.005112,0.00059,0.00118,0.000393,0.001966,0.000393,0.00059,0.00059,0.000787,0.00059,0.001376,0.000393,0.000787,0.000393
152,6.45,232.61,1,1503,1503,3.228862,0.000985,0.046115,0.000788,0.006306,0.000985,0.027985,0.000985,0.043159,0.000788,0.002956,0.000591,0.007489,0.000591,0.001577,0.000394,0.003547,0.000591,0.004927,0.000394,0.001577,0,0.001971,0.000788,0.000788,0.000788,0.000788,0,0.001774,0.000591,0.000788,0
154,6.46,233.1,1,1504,1503,3.220698,0.000983,0.046195,0.000786,0.005701,0.000786,0.027521,0.000786,0.042264,0.001179,0.003735,0.00059,0.007666,0.000393,0.001376,0.000786,0.003145,0.000393,0.004718,0.000786,0.001376,0.00059,0.002162,0.00059,0.000786,0.000393,0.000786,0,0.001966,0,0.000786,0.000393
155,6.46,232.89,1,1504,1503,3.223964,0.000787,0.046439,0.00059,0.006887,0.000984,0.028336,0.000787,0.041126,0.000787,0.004329,0.000984,0.008068,0.00059,0.001771,0.00059,0.003542,0.000394,0.004919,0.000787,0.001377,0.000394,0.001574,0.000394,0.000787,0.00059,0.00059,0.00059,0.001574,0.000394,0.001377,0
157,6.46,233.15,1,1503,1502,3.222331,0.00059,0.046022,0.00059,0.006097,0.000787,0.027535,0.000787,0.041302,0.00059,0.003147,0,0.00708,0.00059,0.001377,0.000787,0.00354,0,0.005114,0.000787,0.001377,0.000787,0.001967,0.000393,0.00118,0.000393,0.000983,0,0.001573,0.000393,0.00118,0.000393
159,6.46,232.91,1,1505,1504,3.22478,0.001378,0.046648,0.00059,0.006692,0.000984,0.027359,0.000787,0.042121,0.00059,0.003543,0.000984,0.00807,0.000394,0.001378,0.00059,0.003346,0,0.004724,0,0.001771,0.000394,0.001771,0.000394,0.000787,0.000394,0.000787,0.000394,0.001378,0.000787,0.000984,0.000394
161,6.44,232.18,1,1499,1498,3.222331,0.000983,0.046415,0.000787,0.005507,0.00059,0.028321,0.000787,0.041695,0.000393,0.00354,0.00059,0.00826,0.00059,0.001377,0.000393,0.00354,0.00059,0.005114,0.000393,0.001573,0,0.001377,0,0.000983,0.000393,0.000983,0,0.00177,0.00059,0.000983,0.000393
163,6.46,232.8,1,1500,1499,3.221514,0.00118,0.045814,0.000787,0.006882,0.000787,0.027921,0.000983,0.042668,0.000983,0.004129,0.000787,0.008062,0.00118,0.001376,0.000983,0.003736,0.000393,0.004719,0.00059,0.001376,0.000393,0.002163,0.000393,0.000787,0.000393,0.000787,0.000393,0.001376,0.000787,0.000787,0
165,6.46,232.93,1,1503,1502,3.223964,0.001181,0.045652,0.000787,0.007871,0.000984,0.026171,0.000984,0.042897,0.000787,0.003739,0.000787,0.007871,0.000787,0.001377,0.000787,0.003739,0,0.004919,0.00059,0.001574,0.000787,0.001574,0.000394,0.001181,0.000394,0.000787,0.000787,0.001771,0.00059,0.001181,0.00059
167,6.47,233.19,1,1503,1503,3.226413,0.001772,0.04549,0.000985,0.007877,0.000985,0.027176,0.001378,0.04096,0.000788,0.004923,0.000394,0.008665,0.000394,0.002363,0.000985,0.003151,0.000394,0.00512,0.000591,0.001772,0.000591,0.002363,0.000394,0.000985,0.000591,0.000788,0,0.001378,0.000394,0.001182,0.000788
169,6.46,232.88,1,1505,1504,3.223147,0.00118,0.046427,0.000787,0.006492,0.000984,0.027935,0.000787,0.041706,0,0.004131,0.000393,0.008656,0.000787,0.002361,0.000787,0.003541,0.000393,0.005312,0.000787,0.001771,0.000393,0.002361,0.000393,0.000787,0,0.000787,0.000393,0.001574,0.00059,0.000984,0.000787
171,6.45,232.66,1,1506,1505,3.228046,0.000788,0.046301,0.000788,0.006896,0.000394,0.027583,0.000788,0.041375,0,0.004532,0.000788,0.009457,0.000985,0.00197,0.000394,0.00394,0,0.005517,0.000394,0.001773,0.000788,0.00197,0,0.000985,0.000985,0.000788,0.000394,0.001773,0,0.000985,0
173,6.46,233.14,1,1501,1501,3.22478,0.000984,0.047238,0.000394,0.006692,0.000787,0.02854,0.000787,0.040743,0.000787,0.00433,0.000984,0.00866,0.000984,0.002165,0.00059,0.004133,0.00059,0.005117,0,0.001575,0.00059,0.002362,0.00059,0.000787,0,0.000787,0.000984,0.001378,0.000394,0.000984,0.00059
175,6.46,232.84,1,1507,1507,3.223147,0.001967,0.047804,0.000787,0.007672,0.000984,0.026164,0.000984,0.040525,0.000787,0.003935,0.000984,0.007279,0.000787,0.001771,0.00059,0.004525,0.000787,0.005115,0.000787,0.001967,0.000393,0.002164,0,0.000787,0.00059,0.000984,0.000393,0.001377,0.000787,0.000984,0.00059
177,6.47,233.15,1,1508,1507,3.229678,0.001183,0.048492,0.000788,0.007491,0.000788,0.025035,0.000986,0.042973,0.000394,0.004534,0.000788,0.008871,0.000986,0.001971,0.000788,0.004337,0,0.005125,0.000591,0.001774,0.000788,0.002168,0.000394,0.000591,0.000394,0.000591,0.000394,0.001577,0.000394,0.000591,0
179,6.46,233.01,1,1502,1501,3.231311,0.001775,0.047334,0.000789,0.008086,0.000592,0.026822,0.001381,0.0426,0,0.003747,0.000986,0.008678,0.000592,0.001775,0.000394,0.003747,0.000789,0.005325,0,0.001775,0.000394,0.001775,0.000592,0.000789,0.000592,0.000789,0.000789,0.001972,0,0.001381,0
181,6.46,233.14,1,1510,1509,3.228862,0.000788,0.047889,0.000591,0.007292,0.001182,0.026999,0.000788,0.041386,0.000788,0.002956,0.000788,0.007883,0.000985,0.002168,0.000788,0.004336,0.000591,0.005321,0.000591,0.001971,0.000394,0.001971,0.000394,0.001182,0.000591,0.000788,0.000591,0.001577,0.000788,0.000985,0.000788
183,6.48,233.57,1,1507,1507,3.231311,0.001578,0.047531,0.001183,0.008086,0.000986,0.025442,0.001183,0.0426,0.000789,0.003944,0.000592,0.00927,0.000986,0.002169,0.000789,0.003944,0.000592,0.004733,0,0.001775,0,0.002169,0,0.000986,0.000394,0.000986,0.000592,0.001775,0.000592,0.001183,0
185,6.47,233.37,1,1513,1512,3.230495,0.000986,0.047322,0.000789,0.007295,0.000789,0.026816,0.000394,0.040815,0.000789,0.002958,0.000789,0.007887,0.000986,0.001775,0.000592,0.003746,0,0.005521,0.000789,0.001577,0.000394,0.002169,0.000394,0.000592,0,0.000986,0.000394,0.001577,0.000394,0.001183,0.000592
