time,irms,vrms,power_factor,p_apparente,p_active,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32
9494,0,242.19,0.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9495,0,241.85,0.05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9497,0,241.73,0.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9499,0,241.83,0.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9501,3.52,237.9,0.99,821,812,1.707909,0.219743,0.026269,0.04743,0.018347,0.015636,0.020848,0.017617,0.023246,0.007505,0.008235,0.004378,0.005108,0.003857,0.001981,0.003648,0.001251,0.003232,0.003961,0.001564,0.001981,0.001459,0.000834,0.001668,0.00073,0.001876,0.001042,0.001355,0.001042,0.000938,0.001042,0.001147
9503,3.44,237.95,0.99,820,811,1.70301,0.219841,0.026194,0.047398,0.019022,0.015072,0.020165,0.017151,0.023803,0.007172,0.008315,0.003742,0.005405,0.003742,0.001871,0.003534,0.001351,0.003118,0.003638,0.001663,0.001767,0.001247,0.000832,0.001663,0.000728,0.001663,0.000832,0.001663,0.001351,0.001039,0.001039,0.001455
9505,3.44,238.02,0.99,818,809,1.703827,0.219842,0.02579,0.047213,0.018511,0.015391,0.020487,0.017575,0.022775,0.007696,0.007488,0.004264,0.005512,0.003848,0.00208,0.003536,0.001248,0.003536,0.003848,0.00156,0.001976,0.00156,0.00104,0.001352,0.000728,0.00156,0.00104,0.001872,0.001352,0.00104,0.00104,0.00156
9507,3.44,237.88,0.99,816,807,1.700561,0.219732,0.026467,0.04733,0.017956,0.015154,0.020966,0.017645,0.023457,0.007785,0.008096,0.004463,0.005916,0.004152,0.002387,0.003321,0.001246,0.00301,0.003944,0.001972,0.001868,0.001557,0.00083,0.001868,0.000415,0.001764,0.000934,0.001557,0.001349,0.001142,0.001142,0.001349
9509,3.44,237.87,0.99,818,808,1.701378,0.219837,0.026376,0.047249,0.018588,0.015161,0.020042,0.01755,0.02378,0.007477,0.007892,0.003946,0.005296,0.003842,0.002181,0.003115,0.00135,0.003219,0.003842,0.001454,0.001558,0.001558,0.001038,0.001246,0.000415,0.001765,0.000727,0.001558,0.000831,0.001454,0.001038,0.001558
9511,3.44,237.97,0.99,820,811,1.704643,0.220259,0.025907,0.047548,0.018208,0.015502,0.020392,0.017999,0.02341,0.007491,0.007699,0.00437,0.005306,0.003433,0.001977,0.003537,0.001249,0.003225,0.004058,0.001561,0.001873,0.001665,0.001144,0.001561,0,0.001769,0.000832,0.001873,0.00104,0.001769,0.001665,0.001561
