time,irms,vrms,power_factor,p_apparente,p_active,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0,242.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,241.79,0,1,0,1.458907,0.020658,0.196254,0.005254,0.045502,0.003206,0.017275,0.001425,0.026446,0.001069,0.008815,0.001425,0.003651,0.000979,0.002938,0.00089,0.00089,0.000801,0.002849,0.000445,0.000534,0.000712,0.001336,0,0.000445,0.000445,0.000445,0.000445,0.001247,0,0.000712,0.000534
145,4.19,223.61,0.99,605,599,0.996824,0.001339,0.135859,0,0.035896,0.000548,0.013689,0.000426,0.017766,0.00073,0.005537,0.000426,0.003407,0.000426,0.002129,0.00073,0.000791,0,0.001521,0.000426,0.000548,0.000426,0.001278,0.000426,0,0.000426,0.000548,0.000548,0.000913,0,0.000426,0
147,1.58,225.05,0.99,260,257,0.515965,0.000819,0.084619,0.000693,0.020785,0.000409,0.008597,0,0.010172,0.000409,0.003118,0.000409,0.002299,0.000693,0.001732,0.000409,0.000409,0.000409,0.000819,0.000409,0.000409,0.000409,0.000567,0,0.000409,0,0,0.000567,0.000693,0.000409,0.000409,0
149,0.96,226.01,0.99,205,202,0.433508,0.00082,0.073504,0.000582,0.017384,0.000582,0.007938,0.000582,0.00897,0,0.002699,0.000397,0.002037,0.000582,0.001085,0.000582,0.000397,0.000714,0.00082,0,0,0.000714,0.001005,0,0.000397,0.000397,0.000397,0.000582,0.000397,0.000397,0.000582,0.000397
151,0.86,226.08,0.99,188,186,0.404118,0.000913,0.068816,0.000567,0.016131,0.000567,0.007375,0.000567,0.007992,0.000419,0.002442,0.000567,0.001628,0.000715,0.001406,0,0.000814,0.000419,0.000715,0,0,0.000567,0.000814,0.000419,0.000567,0.000567,0,0,0.000419,0.000419,0.000567,0.000419
153,0.81,225.88,0.98,179,177,0.386157,0.000707,0.066371,0.000401,0.015509,0.000401,0.007024,0.000589,0.007495,0.000401,0.00264,0.000589,0.001791,0.000401,0.001084,0.000401,0.000707,0,0.000919,0,0.000401,0.000401,0.000401,0.000707,0.000401,0.000707,0.000589,0.000707,0.000401,0,0.000589,0.000401
155,0.77,225.93,0.98,171,169,0.369829,0.000406,0.064332,0.0007,0.014875,0.000406,0.006885,0.000406,0.007156,0.000587,0.002641,0.000813,0.001535,0.000406,0.001083,0.000406,0.000813,0.000406,0.000406,0.000587,0.000406,0,0.000587,0.000406,0,0.000587,0.000587,0,0.000587,0.000406,0.000406,0.000406
157,0.74,225.88,0.98,164,162,0.35595,0.000912,0.062178,0.000587,0.014165,0.000413,0.006778,0.000413,0.007191,0.000413,0.001912,0.000587,0.001521,0.000717,0.000999,0.000413,0.000717,0.000587,0.000413,0.000413,0.000413,0.000587,0.000587,0.000587,0.000587,0,0.000413,0.000413,0.000826,0.000413,0.000413,0.000413
159,0.71,225.68,0.98,158,156,0.342888,0.000921,0.060148,0.000586,0.01398,0.000398,0.00632,0,0.006571,0.000586,0.002239,0.000586,0.001591,0.000398,0.000921,0.000712,0.000816,0.000712,0.000586,0,0.000398,0.000586,0.000921,0.000398,0.000586,0.000398,0.000398,0.000398,0.000398,0.000712,0.000398,0.000398
161,0.69,225.68,0.98,153,150,0.329826,0.000403,0.057917,0.000403,0.013045,0.000403,0.006361,0.000584,0.006361,0.000403,0.001832,0,0.001288,0,0.000906,0.000705,0.000705,0.000705,0.000403,0,0,0,0.001087,0.000705,0.000584,0.000584,0.000403,0.000403,0,0.000403,0,0.000584
163,0.66,225.41,0.98,147,145,0.318396,0.000583,0.056454,0.000583,0.012962,0.000408,0.006471,0.000583,0.006102,0.000583,0.001788,0.000583,0.001691,0,0.000816,0,0,0.0007,0,0,0.000583,0.000408,0,0.000583,0.000408,0.000408,0.0007,0.0007,0,0,0,0
165,0.64,225.56,0.98,142,140,0.307783,0.000808,0.054873,0.000413,0.012624,0.000413,0.005917,0,0.00603,0,0.001879,0.000413,0.001578,0.000714,0.000808,0.000413,0.000413,0.000714,0.000413,0,0.000413,0.000413,0.000582,0.000413,0.000808,0,0.000413,0,0,0,0,0
167,0.62,225.73,0.98,136,134,0.295537,0.000577,0.053032,0.000577,0.011707,0.000577,0.005718,0.000577,0.00579,0,0.001479,0.000415,0.001587,0.000703,0.00092,0,0.000812,0,0.000812,0.000577,0.000415,0,0.000415,0.000703,0.000703,0.000415,0.000415,0,0.000812,0.000415,0.000415,0.000703
169,0.6,225.77,0.98,132,130,0.286556,0.000577,0.051508,0.000402,0.011526,0.000402,0.005667,0.000822,0.005684,0.000402,0.001924,0.000402,0.001469,0.000402,0.0007,0.000577,0.000577,0.000577,0.0007,0,0.000577,0,0.000577,0.000402,0.000402,0,0.000577,0.000402,0,0.000577,0.000577,0
171,0.58,225.92,0.98,128,126,0.27676,0.000912,0.049967,0,0.010743,0.000405,0.005152,0,0.005743,0,0.001639,0,0.001233,0.000709,0.000811,0.000574,0.000405,0.000574,0.000811,0,0.000405,0,0.000574,0,0.000405,0.000574,0,0,0,0.000405,0.000709,0
173,0.56,225.68,0.98,124,122,0.269412,0.000707,0.04892,0.000921,0.010672,0.000707,0.005673,0,0.00518,0.000411,0.001727,0.000411,0.001348,0.000411,0.000921,0,0,0.000411,0.000822,0,0.000411,0.000411,0.000707,0,0.000707,0.000411,0,0.000576,0.000411,0,0.000411,0.000707
175,0.54,225.51,0.98,121,119,0.262064,0.000576,0.04773,0,0.010445,0.000416,0.005454,0.000416,0.005182,0.000416,0.00152,0.000704,0.00152,0,0.000576,0.000576,0.000416,0,0.000576,0.000416,0.000576,0.000416,0.000576,0.000576,0.000704,0,0,0,0.000576,0.000416,0.000576,0.000576
177,0.53,225.7,0.98,118,116,0.2539,0.000713,0.046382,0,0.010026,0.000403,0.005176,0.000403,0.004959,0.000403,0.001581,0.000713,0.001472,0.000403,0.000403,0,0.000403,0.000573,0,0.000403,0.000403,0.000403,0.000573,0.000573,0.000573,0.000713,0.000573,0,0.000403,0.000403,0.000403,0.000573
179,0.52,225.61,0.98,114,112,0.248186,0.000576,0.045323,0.000409,0.009725,0.000409,0.005529,0.000576,0.004529,0.000576,0.001409,0.000409,0.001636,0,0.000818,0.000409,0.000409,0.000409,0.000909,0.000409,0,0.000409,0.000576,0,0.000409,0.000712,0,0.000576,0.000409,0.000576,0.000576,0.000712
180,0.5,225.74,0.98,111,110,0.241654,0.000708,0.044499,0.000575,0.009056,0.000413,0.005354,0,0.004705,0.000413,0.001416,0.000413,0.001681,0.000413,0.000811,0.000413,0.000413,0.000575,0,0.000413,0.000413,0,0.000575,0,0,0.000575,0,0,0,0.000413,0.000811,0
182,0.49,225.63,0.98,108,107,0.23594,0.000706,0.043259,0,0.009245,0.000403,0.004795,0,0.004709,0,0.001584,0.000403,0.001584,0,0.000994,0,0.000821,0,0.000403,0,0.000403,0.000576,0.000403,0.000403,0.000706,0,0.000403,0.000576,0.000403,0,0.000706,0.000403
184,0.48,225.54,0.98,106,104,0.230225,0.000815,0.042422,0.000408,0.008881,0.000408,0.004651,0.000408,0.004848,0.000408,0.001686,0.000408,0.001082,0.000408,0.000576,0.000408,0.000815,0.000408,0.000408,0.000576,0.000408,0,0.000815,0,0.000576,0.000408,0.000576,0.000408,0,0.000408,0.000576,0.000576
186,0.47,225.45,0.98,104,102,0.22451,0.000411,0.041753,0.000713,0.008811,0,0.004974,0,0.004453,0,0.00122,0.000576,0.001576,0.000411,0.000713,0,0.000411,0.000576,0.000576,0.000411,0.000411,0.000713,0.000576,0.000576,0,0.000411,0,0,0.000411,0.000576,0,0
188,0.46,225,0.98,101,99,0.219612,0.000911,0.040561,0.000576,0.008565,0.000402,0.004852,0.000402,0.004397,0.000576,0.001474,0.000402,0.001528,0,0.000911,0.000576,0.000576,0,0.000576,0,0.000402,0,0,0.00071,0.000402,0,0,0.000576,0,0.000576,0.00071,0
190,0.44,225.61,0.98,99,97,0.214713,0.000917,0.039564,0.000813,0.008427,0.000708,0.004613,0.000577,0.004049,0,0.00135,0.000406,0.001284,0,0.000813,0.000577,0,0,0.000577,0,0,0,0.000577,0.000406,0.000577,0,0.000406,0,0.000406,0.000406,0.000406,0.000708
192,0.43,225.41,0.98,97,95,0.209815,0.00041,0.038995,0.00041,0.00794,0,0.004687,0.00041,0.004098,0,0.001473,0.00041,0.001293,0.00041,0.00082,0.00041,0,0,0.00041,0,0.00041,0,0.00041,0,0.000576,0.00041,0.00041,0.000576,0.00041,0.000704,0.000704,0.000576
194,0.43,225.48,0.98,95,93,0.204916,0.000813,0.038434,0.0007,0.007767,0,0.00499,0.000413,0.004102,0,0.001626,0.000575,0.001351,0.000413,0.0007,0,0.000813,0.000413,0.0007,0,0.000575,0.000413,0.000813,0.000575,0.000413,0,0.000413,0,0.0007,0,0.000413,0.000413
196,0.42,225.39,0.98,93,91,0.201651,0.000406,0.03776,0.000406,0.007717,0,0.004455,0.000406,0.004271,0.000406,0.001415,0,0.001231,0.000578,0.000578,0.000578,0,0.000406,0.000578,0,0.000714,0,0.000578,0.000578,0.000812,0.000406,0.000578,0.000406,0.000406,0,0,0.000406
198,0.41,225.2,0.98,91,89,0.196752,0.000408,0.036783,0.000408,0.007662,0,0.004239,0.000408,0.004071,0,0.001285,0,0.001285,0.000408,0.000709,0,0.000408,0.000576,0.000408,0,0.000709,0,0,0,0,0,0.000576,0,0.000576,0.000576,0.000709,0.000408
200,0.4,225.42,0.98,89,87,0.19267,0.000412,0.036126,0.000412,0.007456,0.000412,0.004586,0.000412,0.003669,0,0.001082,0,0.001152,0,0.001082,0,0.000576,0,0.000576,0.000412,0.000412,0.000412,0.000706,0,0.000412,0,0.000412,0.000576,0.000412,0.000576,0.000576,0.000412
202,0.39,225.1,0.98,87,86,0.189405,0.000405,0.03534,0,0.007086,0.000405,0.004289,0.000405,0.003711,0,0.001075,0,0.001156,0,0,0.000405,0.000705,0.000809,0.000405,0,0,0,0,0,0,0.000705,0.000578,0.000405,0.000705,0.000405,0,0.000405
204,0.38,225.39,0.98,85,84,0.185323,0.000407,0.034635,0.000577,0.007205,0.000407,0.004264,0,0.003608,0,0.001584,0,0.000916,0,0.000713,0.000577,0.000916,0,0.000577,0,0.000577,0,0.000407,0.000407,0,0.000407,0,0.000577,0.000407,0.000577,0.000407,0.000713
206,0.38,225.09,0.98,84,83,0.182874,0,0.034445,0,0.007255,0.000413,0.004431,0,0.00346,0,0.001295,0,0.001005,0.00058,0.000815,0.000703,0.000703,0,0.00058,0,0.00058,0.000413,0.000413,0.000413,0,0.000413,0.000413,0.000413,0,0.00058,0,0.000413
208,0.37,225.21,0.98,83,81,0.179608,0.000713,0.033918,0,0.006841,0.000406,0.004177,0,0.003618,0,0.001085,0,0.000998,0,0.000406,0,0.000713,0,0.000406,0.000406,0,0,0.000822,0,0.000406,0.000406,0.000406,0.000406,0.000581,0,0.000581,0.000581
